Age,SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,SATD,Parameters,LocalVariables,ChangeAtMethodAge,NewAdditions,DiffSizes,EditDistances,CriticalEditDistances,TangledWMoveandFileRename,Buggycommiit,PotentiallyBuggycommit,RiskyCommit,file,Decision,Detection,result
3022,6#9#9#9#9#9#9#9#9#9#9#7#7,0.17687417566776276#0.17877431213855743#0.17877431213855743#0.08709490299224854#0.12936396896839142#0.129715695977211#0.129715695977211#0.129715695977211#0.129715695977211#0.129715695977211#0.129715695977211#0.08740721642971039#0.08713008463382721,0.2145196901023867#0.39997877050554453#0.39997877050554453#0.1746499227849722#0.2932763729419768#0.14684753236434087#0.1445739564178006#0.1445739564178006#0.1445739564178006#0.1445739564178006#0.1445739564178006#0.09167529053471155#0.09511730605446185,0#1#1#1#1#1#1#1#1#1#1#1#1,0#1#1#1#1#1#1#1#1#1#1#1#1,0#2#2#2#2#2#2#2#2#2#2#2#2,2#3#3#3#3#3#3#3#3#3#3#2#2,2.75#3.77#3.77#3.77#3.77#3.77#3.77#3.77#3.77#3.77#3.77#3.02#3.02,0#2#2#2#2#2#2#2#2#2#2#1#1,5#5#5#6#5#5#5#5#5#5#5#6#6,40.0#44.0#44.0#49.0#46.0#50.0#50.0#50.0#50.0#50.0#50.0#47.0#47.0,114.34648895263672#106.98936462402344#106.98936462402344#106.31272888183594#106.69832611083984#106.15320587158203#106.15320587158203#106.15320587158203#106.15320587158203#106.15320587158203#106.15320587158203#110.83072662353516#110.83072662353516,0#0#0#0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0#0#0#0,2#1#1#1#1#1#1#1#1#1#1#0#0,0#0#213#292#1728#1887#1888#2349#2358#2638#2638#2694#2818,0#6#0#1#1#1#1#0#0#0#0#1#1,0#9#0#2#2#2#2#0#0#0#0#4#2,0#69#0#37#20#15#5#0#0#0#0#59#9,0#65#0#37#20#15#5#0#0#0#0#53#9,0#3#2#4#12#12#26#0#3#0#5#6#66,0#0#0#0#0#0#0#0#0#0#0#0#0,0#1#0#0#0#0#0#0#0#0#0#0#1,0#1#0#0#0#1#1#0#0#0#0#0#0,79.json,NotBuggy,NotBuggy,
760,6#6#6#6#6#7,2.912637428380549E-4#2.912637428380549E-4#2.71996803348884E-4#2.71996803348884E-4#2.71996803348884E-4#0.0,0.07375535149120542#0.07375535149120542#0.09542971904257817#0.09542971904257817#0.09542971904257817#0.026356444240553275,0#0#0#0#0#0,0#0#0#0#0#0,0#0#0#0#0#0,1#1#1#1#1#1,1.89#1.89#1.89#1.89#1.89#1.81,0#0#0#0#0#0,4#4#4#4#4#5,49.0#49.0#48.0#48.0#48.0#58.0,113.81077575683594#113.81077575683594#114.00200653076172#114.00200653076172#114.00200653076172#110.35784149169922,0#0#0#0#0#0,0#0#0#0#0#0,0#0#0#0#0#0,0#87#96#376#376#438,0#0#1#0#1#1,0#0#2#0#2#1,0#0#7#0#0#96,0#0#7#0#0#92,0#0#3#0#5#24,0#0#0#0#0#0,0#0#0#0#0#0,0#0#0#0#0#0,55.json,NotBuggy,NotBuggy,
2795,4#4,0.9641656279563904#0.9641656279563904,0.9460487623862153#0.9460487623862153,0#0,0#0,0#0,1#1,2.0#2.0,0#0,2#2,19.0#19.0,126.04888916015625#126.04888916015625,0#0,0#0,0#0,0#2122,0#0,0#0,0#0,0#0,0#0,0#0,0#0,0#0,279.json,NotBuggy,NotBuggy,
3106,3#3#3#3,0.8886641263961792#0.8886641263961792#0.6527080535888672#0.7996939420700073,0.799116712994557#0.799116712994557#0.7756043343924447#0.8299388378442116,0#0#0#0,0#0#0#0,0#0#0#0,1#1#1#1,1.89#1.89#1.89#1.89,0#0#0#0,0#0#1#1,18.0#18.0#18.0#18.0,130.85629272460938#130.85629272460938#130.85629272460938#130.7338104248047,0#0#0#0,0#0#0#0,0#0#0#0,0#282#2433#2877,0#0#1#3,0#0#2#6,0#0#16#26,0#0#16#14,0#2#39#102,0#0#0#0,0#0#0#1,0#0#0#1,657.json,NotBuggy,NotBuggy,
3241,3#3#3#3,0.6518692374229431#0.7421003580093384#0.7421003580093384#0.8859724998474121,0.9379183266437937#0.91114734040109#0.91114734040109#0.9558745253834515,0#0#0#0,0#0#0#0,0#0#0#0,1#1#1#1,1.89#1.89#1.89#1.89,0#0#0#0,1#1#1#0,15.0#15.0#15.0#12.0,132.086669921875#132.086669921875#132.086669921875#133.59722900390625,0#0#0#0,0#0#0#0,0#0#0#0,0#2459#2568#2891,0#1#0#1,0#2#0#2,0#15#0#12,0#15#0#12,0#65#5#26,0#0#0#0,0#0#0#0,0#0#0#0,1492.json,NotBuggy,NotBuggy,
2030,5#7#7#7#10#13#14,0.05780170112848282#0.009313714690506458#0.009313714690506458#0.008787593804299831#5.903166020289063E-4#0.0#0.0,0.9006024263082486#0.8639234058157679#0.8639234058157679#0.8928616347215957#0.668044299099035#0.4446122508222838#0.36744858497813687,0#0#0#0#0#0#0,0#0#0#0#0#0#0,0#0#0#0#0#0#0,1#1#1#1#1#1#1,1.96#1.81#1.81#1.81#1.6#1.44#1.4,0#0#0#0#0#0#0,3#5#5#5#8#11#12,20.0#28.0#28.0#27.0#41.0#53.0#57.0,122.31534576416016#114.83253479003906#114.83253479003906#115.15584564208984#106.73247528076172#100.87704467773438#99.21929168701172,0#0#0#0#0#0#0,0#0#0#0#0#0#0,0#0#0#0#0#0#0,0#1230#1353#1357#1681#1682#1724,0#2#0#1#8#3#1,0#2#0#2#14#3#1,0#103#0#7#194#201#60,0#95#0#7#182#189#56,0#39#17#39#53#11#19,0#0#0#0#0#0#0,0#0#0#0#0#0#0,0#0#0#0#0#0#0,1196.json,NotBuggy,NotBuggy,
1134,3#3#3#3#3#3#3#3#3,0.002909995848312974#1.2441966100595891E-4#0.0016975818434730172#0.0016975818434730172#0.0016975818434730172#0.0016975818434730172#0.0016975818434730172#0.0015424230368807912#0.0012837034882977605,0.1543496639265565#0.06374793166729735#0.19901699897835645#0.19901699897835645#0.19901699897835645#0.19901699897835645#0.19901699897835645#0.1999473634076777#0.21117270383742157,0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0,1#1#1#1#1#1#1#1#1,1.89#1.89#1.89#1.89#1.89#1.89#1.89#1.89#1.89,0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0,34.0#39.0#33.0#33.0#33.0#33.0#33.0#33.0#33.0,126.7169418334961#125.8741455078125#127.09538269042969#127.09538269042969#127.09538269042969#127.09538269042969#127.09538269042969#127.09538269042969#127.09538269042969,0#0#0#0#0#0#0#0#0,3#4#4#4#4#4#4#4#4,0#0#0#0#0#0#0#0#0,0#10#374#461#470#750#750#812#930,0#2#2#0#0#0#0#2#1,0#4#4#0#0#0#0#4#2,0#33#72#0#0#0#0#22#8,0#33#72#0#0#0#0#22#8,0#4#28#0#3#0#5#24#66,0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#1,0#0#0#0#0#0#0#0#0,117.json,NotBuggy,NotBuggy,
3106,13#13#13#13#13#14#14#14#14#13,0.10427594184875488#0.10427594184875488#0.10427594184875488#0.10427594184875488#0.10849080979824066#0.011261195875704288#0.011261195875704288#0.009605541825294495#0.00918408390134573#0.114045649766922,3.9493723644309453E-4#3.9493723644309453E-4#3.9493723644309453E-4#3.9493723644309453E-4#3.94236128497807E-4#2.2745559291312153E-5#2.2745559291312153E-5#3.6756164269590374E-5#3.678357362688996E-5#0.005645856101791003,0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0,5#5#5#5#5#3#3#3#3#3,2.79#2.79#2.79#2.79#2.79#3.89#3.89#3.89#3.89#3.72,1#1#1#1#1#2#2#2#2#2,2#2#2#2#2#5#5#5#5#3,90.0#90.0#90.0#90.0#90.0#103.0#103.0#101.0#101.0#79.0,96.35594940185547#96.35594940185547#96.35594940185547#96.35594940185547#96.35594940185547#94.59970092773438#94.59970092773438#94.73245239257812#94.73245239257812#97.49382781982422,0#0#0#0#0#0#0#0#0#0,3#3#3#3#3#3#3#3#3#1,0#0#0#0#0#2#2#2#2#1,0#1#282#539#615#842#2433#2433#2778#2877,0#0#0#0#1#8#0#1#1#11,0#0#0#0#2#15#0#2#2#23,0#0#0#0#6#292#0#7#6#250,0#0#0#0#6#272#0#7#6#211,0#2#2#3#3#1#39#6#5#102,0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#1#0#0#1#1,0#0#0#0#0#1#0#0#0#1,748.json,NotBuggy,NotBuggy,
1293,3#3#3,0.6322392821311951#0.6322392821311951#0.6322392821311951,0.8911454102098554#0.8911454102098554#0.8911454102098554,0#0#0,0#0#0,0#0#0,1#1#1,1.89#1.89#1.89,0#0#0,0#0#0,14.0#14.0#14.0,132.4454345703125#132.4454345703125#132.4454345703125,0#0#0,1#1#1,0#0#0,0#616#620,0#0#0,0#0#0,0#0#0,0#0#0,0#17#39,0#0#0,0#0#0,0#0#0,1117.json,NotBuggy,NotBuggy,
3106,3#3#3#3#3#3,0.2313121259212494#0.2313121259212494#0.2313121259212494#0.2313121259212494#0.2313121259212494#0.09841496497392654,0.777047301914064#0.777047301914064#0.777047301914064#0.777047301914064#0.777047301914064#0.622779988656921,0#0#0#0#0#0,0#0#0#0#0#0,0#0#0#0#0#0,1#1#1#1#1#1,1.89#1.89#1.89#1.89#1.89#1.89,0#0#0#0#0#0,1#1#1#1#1#1,20.0#20.0#20.0#20.0#20.0#23.0,130.18594360351562#130.18594360351562#130.18594360351562#130.18594360351562#130.18594360351562#129.14646911621094,0#0#0#0#0#0,2#2#2#2#2#2,0#0#0#0#0#0,0#297#2442#2722#2722#2839,0#0#0#0#0#1,0#0#0#0#0#2,0#0#0#0#0#9,0#0#0#0#0#9,0#2#3#0#5#3,0#0#0#0#0#0,0#0#0#0#0#0,0#0#0#0#0#0,69.json,NotBuggy,NotBuggy,
2030,3#3#3#3#3#3#3#3#3,0.6863117814064026#0.6863117814064026#0.6863117814064026#0.6863117814064026#0.6863117814064026#0.7030993103981018#0.6457621455192566#0.6432090997695923#0.7768636345863342,0.5421174797372279#0.5421174797372279#0.5421174797372279#0.5421174797372279#0.5421174797372279#0.48632693311019476#0.5913014140698567#0.5699571349679378#0.9007582985586523,0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0,1#1#1#1#1#1#1#1#1,1.89#1.89#1.89#1.89#1.89#1.89#1.89#1.89#1.89,0#0#0#0#0#0#0#0#0,2#2#2#2#2#2#2#2#1,25.0#25.0#25.0#25.0#25.0#26.0#24.0#24.0#16.0,128.712890625#128.712890625#128.712890625#128.712890625#128.712890625#128.41912841796875#129.0215301513672#129.0215301513672#131.60296630859375,0#0#0#0#0#0#0#0#0,1#1#1#1#1#1#0#0#0,0#0#0#0#0#0#0#0#0,0#959#1357#1370#1481#1688#1735#1829#1834,0#0#0#0#0#1#1#1#1,0#0#0#0#0#2#2#2#2,0#0#0#0#0#6#14#5#40,0#0#0#0#0#6#14#5#40,0#12#2#7#37#5#15#27#2,0#0#0#0#0#0#0#0#0,0#1#0#0#0#0#0#1#0,0#1#0#0#0#0#0#1#0,441.json,NotBuggy,NotBuggy,
3216,3#3#3#3#3,0.37955906987190247#0.37955906987190247#0.581653356552124#0.5480138063430786#0.5480138063430786,0.721926597981399#0.721926597981399#0.8176777691227549#0.8530900996271852#0.8530900996271852,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,1#1#1#1#1,1.89#1.89#1.89#1.89#1.89,0#0#0#0#0,2#2#1#1#1,21.0#21.0#18.0#17.0#17.0,129.93223571777344#129.93223571777344#130.99049377441406#131.43582153320312#131.43582153320312,0#0#0#0#0,1#1#1#1#1,0#0#0#0#0,0#32#1874#2434#2543,0#0#1#1#0,0#0#2#2#0,0#0#14#7#0,0#0#14#7#0,0#0#1#65#39,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,635.json,NotBuggy,NotBuggy,
1293,4#3#3#3#13,0.2022990584373474#0.2074238508939743#0.2074238508939743#0.07634846121072769#0.0026596516836434603,0.6830847953101429#0.8248907431641741#0.8248907431641741#0.4602803884051198#2.457509018725535E-4,0#0#0#0#1,0#0#0#0#1,0#0#0#0#2,1#1#1#1#2,2.0#1.89#1.89#1.89#3.37,0#0#0#0#2,1#0#0#1#8,24.0#18.0#18.0#24.0#92.0,124.26470947265625#130.7338104248047#130.7338104248047#128.83535766601562#96.85379028320312,0#0#0#0#0,1#0#0#0#0,0#0#0#0#3,0#533#620#915#1019,0#1#0#3#11,0#3#0#3#12,0#72#0#47#413,0#68#0#47#373,0#28#39#82#12,0#0#0#0#0,0#0#0#0#1,0#0#0#0#1,1328.json,NotBuggy,NotBuggy,
3853,28#28#28#28#28#28#30#30#30#30#30#16,1.9552271987777203E-4#1.9668300228659064E-4#1.9668300228659064E-4#1.7884167027659714E-4#1.7884167027659714E-4#1.7884167027659714E-4#0.0#0.0#1.0459533223183826E-4#1.0459533223183826E-4#2.619132574182004E-4#0.017431331798434258,7.62894896333497E-8#7.660333995718633E-8#7.660333995718633E-8#7.80991649349041E-8#7.80991649349041E-8#7.80991649349041E-8#9.180691656808164E-10#9.180691656808164E-10#2.459637286802114E-8#2.459637286802114E-8#7.657154558652263E-7#0.002249730796294792,1#1#1#1#1#1#1#1#1#1#1#1,1#1#1#1#1#1#1#1#1#1#1#1,2#2#2#2#2#2#2#2#2#2#2#2,2#2#2#2#2#2#2#2#2#2#2#2,5.13#5.13#5.13#5.13#5.13#5.13#5.11#5.11#5.11#5.11#3.5#3.71,1#1#1#1#1#1#1#1#1#1#1#1,13#13#13#13#13#13#18#18#14#14#14#7,165.0#165.0#165.0#165.0#165.0#165.0#187.0#187.0#174.0#174.0#158.0#89.0,80.98216247558594#80.98216247558594#80.98216247558594#80.98216247558594#80.98216247558594#80.98216247558594#79.06857299804688#79.06857299804688#79.53768157958984#79.53768157958984#80.08990478515625#93.62541961669922,0#0#0#0#0#0#0#0#0#0#0#0,1#1#1#1#1#1#1#1#1#1#1#1,11#11#11#11#11#11#12#12#12#12#12#5,0#295#299#342#368#558#853#860#1286#3180#3567#3657,0#0#0#1#0#0#3#0#1#0#12#0,0#0#0#2#0#0#4#0#2#0#24#14,0#1#0#13#0#0#143#0#77#0#141#429,0#0#0#13#0#0#119#0#77#0#101#290,0#0#0#4#0#7#3#2#3#39#84#2,0#0#0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#1#0#0#1#0,0#0#0#0#0#0#0#1#0#0#1#0,1521.json,NotBuggy,NotBuggy,
3549,3#3#3#3#3#3#3#3#3#2,0.5019418597221375#0.5019418597221375#0.5019418597221375#0.5019418597221375#0.47206759452819824#0.5463459491729736#0.43740883469581604#0.6565647125244141#0.6565647125244141#0.9822442531585693,0.9007435524348397#0.9007435524348397#0.9007435524348397#0.9007435524348397#0.8996702876293678#0.8951116204563366#0.897660195216379#0.918411002172733#0.918411002172733#0.975591168742001,0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0,1#1#1#1#1#1#1#1#1#1,1.89#1.89#1.89#1.89#1.89#1.89#1.89#1.89#1.89#0.0,0#0#0#0#0#0#0#0#0#0,1#1#1#1#1#1#1#1#1#0,14.0#14.0#14.0#14.0#14.0#14.0#14.0#14.0#14.0#9.0,132.61029052734375#132.61029052734375#132.61029052734375#132.61029052734375#132.61029052734375#132.61029052734375#132.61029052734375#132.61029052734375#132.61029052734375#142.4026641845703,0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0,0#0#37#63#63#101#254#572#2876#3073,0#0#0#0#1#1#2#1#0#1,0#0#0#0#2#2#4#2#0#2,0#0#0#0#7#7#13#14#0#29,0#0#0#0#7#7#13#14#0#26,0#0#4#0#10#8#7#11#5#18,0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0,1538.json,NotBuggy,NotBuggy,
3022,6#9#14#14#14#22#24#10#10#10#7#8#8#8#8#8#8#8#8,0.16567166149616241#0.17884476482868195#0.08837161958217621#0.08923956006765366#0.05209417641162872#0.001886841026134789#0.001314756111241877#0.32496967911720276#0.3108691871166229#0.32496967911720276#0.3101765513420105#0.06538884341716766#0.08287421613931656#0.08287421613931656#0.08287421613931656#0.08287421613931656#0.08287421613931656#0.08903896808624268#0.06033778935670853,0.22618128222978653#0.4148292535010186#0.04624693754294683#0.04652341409542094#0.014996478317341017#6.375709965686045E-4#1.3281743253879772E-4#0.016733139392473412#0.01628464547316198#0.016338958089972128#0.4564482761851614#0.026282560902626605#0.026804392410014942#0.026804392410014942#0.026804392410014942#0.026804392410014942#0.026804392410014942#0.028550532964899435#0.017786851933815524,0#1#2#2#2#2#2#2#2#2#1#1#1#1#1#1#1#1#1,0#1#2#2#2#2#2#2#2#2#1#1#1#1#1#1#1#1#1,0#2#4#4#4#4#4#4#4#4#2#2#2#2#2#2#2#2#2,2#3#5#5#5#5#5#4#4#4#2#2#2#2#2#2#2#2#2,2.75#3.77#4.5#4.5#4.5#8.0#7.7#3.67#3.67#3.67#3.12#3.12#3.12#3.12#3.12#3.12#3.12#3.12#3.12,0#2#3#3#3#3#3#2#2#2#1#1#1#1#1#1#1#1#1,5#5#10#10#11#17#19#7#7#7#3#5#5#5#5#5#5#5#6,40.0#44.0#75.0#75.0#80.0#117.0#129.0#64.0#64.0#64.0#44.0#58.0#58.0#58.0#58.0#58.0#58.0#58.0#61.0,114.34648895263672#106.98936462402344#96.375#96.375#95.94165802001953#86.35407257080078#84.36626434326172#102.65010833740234#102.65010833740234#102.65010833740234#111.29065704345703#107.51950073242188#107.51950073242188#107.51950073242188#107.51950073242188#107.51950073242188#107.51950073242188#107.51950073242188#107.25726318359375,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0,2#1#2#2#2#3#3#2#2#2#1#2#2#2#2#2#2#2#2,0#0#2#213#292#292#664#1728#1818#1887#1888#1898#2262#2349#2358#2638#2638#2700#2719,0#6#9#0#1#10#2#3#1#1#9#2#2#0#0#0#0#2#1,0#9#11#0#2#11#2#22#2#2#19#6#4#0#0#0#0#4#2,0#69#276#1#35#499#82#827#5#7#349#253#20#0#0#0#0#10#18,0#65#255#0#35#212#74#516#5#7#188#111#20#0#0#0#0#10#18,0#3#2#2#4#2#2#12#6#12#26#4#28#0#3#0#5#24#6,0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0,0#1#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#1,0#1#0#0#0#1#0#0#0#1#1#0#0#0#0#0#0#0#1,128.json,Buggy,NotBuggy,NotBuggy
3342,10#10#11#13#13#14#14#14#12#12#12#18#21#20#21#26#23#24#26#22#22#22#27#30#32#34#34#34#34#34#34#43#46#46#35,0.05528230965137482#0.05528230965137482#0.17073257267475128#0.32186925411224365#0.31018903851509094#0.08327675610780716#0.08327675610780716#0.08304515480995178#0.023229841142892838#0.02796926349401474#0.02813638001680374#0.02038154937326908#0.021179938688874245#0.023754004389047623#0.01822625659406185#0.006793329492211342#0.007684815675020218#0.006841651163995266#0.0030502495355904102#0.010916506871581078#0.007760870736092329#0.007784516550600529#0.001975862542167306#1.535245100967586E-4#1.3852764095645398E-4#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#1.0992150055244565E-4,0.5100532397181932#0.4841351631891254#0.2573998155588042#0.22187504169788377#0.21238938282232556#0.0826018428733701#0.0826018428733701#0.07877799545960221#0.043158710455749004#0.04613559217391232#0.047633952145652296#0.027891308354547378#0.024075807689131725#0.020740313173433545#0.01751497928104069#0.08359091601184103#0.023718931694600803#0.01405767647931477#0.004442660888775039#0.015871561710721314#0.0057901742625479065#0.005795120426691613#0.0012506696934288717#2.1946434806450776E-5#1.6878669354711533E-5#8.774713633689057E-7#8.627004493500409E-7#8.627004493500409E-7#1.820445908324326E-6#1.820445908324326E-6#8.627004493500409E-7#4.838281216935055E-8#3.014791153818772E-7#2.976348898948625E-7#5.151991752415819E-8,2#2#2#3#3#3#3#3#2#2#2#3#4#4#4#5#5#5#6#5#6#6#6#2#2#2#2#2#2#2#2#2#2#2#2,2#2#3#4#4#4#4#4#4#4#4#6#7#7#7#6#6#6#7#6#6#6#7#7#8#8#8#8#8#8#8#8#8#8#8,4#4#5#7#7#7#7#7#6#6#6#9#11#11#11#11#11#11#13#11#12#12#13#9#10#10#10#10#10#10#10#10#10#10#10,3#3#3#4#4#4#4#4#3#3#3#5#6#6#6#7#7#7#8#7#7#7#8#8#9#10#10#10#10#10#10#10#10#10#10,3.67#3.67#3.53#3.89#3.89#3.81#3.81#3.81#3.32#3.32#3.4#4.81#4.31#3.9#3.97#3.77#3.88#3.9#4.13#4.46#4.46#4.46#4.19#2.94#2.9#2.86#2.86#2.86#2.86#2.86#2.86#4.27#4.44#4.44#4.26,2#2#2#2#2#2#2#2#2#2#2#3#3#3#3#4#4#4#4#4#4#4#4#3#3#3#3#3#3#3#3#3#3#3#3,5#5#4#4#4#5#5#5#5#5#5#6#7#7#8#10#10#10#11#9#10#10#12#12#12#13#13#13#13#13#13#17#17#17#15,49.0#49.0#54.0#62.0#62.0#68.0#68.0#68.0#64.0#64.0#64.0#84.0#96.0#94.0#99.0#104.0#104.0#108.0#117.0#98.0#103.0#103.0#123.0#143.0#148.0#163.0#163.0#163.0#160.0#160.0#163.0#192.0#188.0#188.0#174.0,104.99654388427734#104.92229461669922#102.50213623046875#98.74549865722656#98.74549865722656#97.01675415039062#97.01675415039062#97.01675415039062#100.10710144042969#100.10710144042969#100.10710144042969#91.61665344238281#88.06230163574219#88.9621810913086#87.86125183105469#83.99874877929688#85.98490905761719#85.01557922363281#82.95780181884766#87.01403045654297#86.71269989013672#86.71269989013672#82.20121765136719#79.42761993408203#77.94259643554688#76.06024932861328#76.06024932861328#76.06024932861328#76.18310546875#76.18310546875#76.06024932861328#71.17280578613281#70.14909362792969#70.14909362792969#74.99897003173828,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0,1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#2#2#2#2#2#2#2#2#2#2#2#2,0#0#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#1#2#2#2#2,0#47#90#91#101#118#123#162#167#167#208#214#258#266#317#326#533#1744#1821#2048#2206#2208#2223#2224#2249#2249#2542#2669#2678#2958#2958#3020#3024#3244#3277,0#1#4#4#1#14#0#1#3#3#1#9#6#3#2#9#0#1#3#1#1#1#6#25#2#2#1#0#1#0#0#11#12#1#4,0#2#7#5#2#27#0#2#9#6#2#12#6#7#2#13#0#1#4#9#2#2#7#47#2#2#2#0#2#0#0#13#21#2#19,0#18#101#121#10#77#0#6#143#21#16#206#296#33#110#142#40#35#81#344#23#11#194#640#43#113#10#0#18#0#18#465#333#9#438,0#18#93#49#9#29#0#6#87#21#8#183#62#29#44#94#0#31#73#106#23#11#174#591#43#113#10#0#18#0#18#183#181#9#289,0#7#2#2#1#4#13#1#1#1#1#5#1#1#1#1#2#3#1#12#17#26#4#9#6#1#39#0#3#0#5#24#3#5#14,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#1#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#1,0#0#0#0#0#0#0#1#1#0#0#0#0#0#1#1#0#0#0#0#0#1#0#0#0#1#0#0#0#0#0#0#0#0#1,57.json,NotBuggy,NotBuggy,
1277,5#5#5#6,0.0056761703453958035#0.0056761703453958035#0.02270563133060932#0.03347855806350708,0.09974151417635378#0.09974151417635378#0.07057526714463976#0.06364319621939657,1#1#1#1,1#1#1#1,2#2#2#2,2#2#2#2,2.99#2.99#2.99#2.75,1#1#1#1,4#4#6#5,42.0#42.0#44.0#45.0,116.98341369628906#116.98341369628906#116.6816177368164#113.4996109008789,0#0#0#0,2#2#2#1,0#0#0#1,0#604#906#1074,0#0#1#3,0#0#2#5,0#0#43#119,0#0#43#115,0#39#6#66,0#0#0#0,0#0#0#1,0#0#0#0,950.json,NotBuggy,NotBuggy,
1277,10#10#7#7,0.0036840110551565886#0.0036840110551565886#0.06838557869195938#0.04524825140833855,7.75992948522127E-6#7.75992948522127E-6#3.921331744305567E-4#2.1124892140229868E-4,0#0#0#0,0#0#0#0,0#0#0#0,1#1#1#1,1.6#1.6#1.81#1.81,0#0#0#0,15#15#10#11,101.0#101.0#75.0#78.0,100.81175994873047#100.81175994873047#108.33606719970703#108.08954620361328,0#0#0#0,1#1#1#1,3#3#4#4,0#604#1074#1212,0#0#6#1,0#0#15#2,0#0#418#14,0#0#406#14,0#39#66#67,0#0#0#0,0#0#1#0,0#0#0#0,951.json,NotBuggy,NotBuggy,
1293,3#3#3#3#3#3#3,0.07038762420415878#0.07038762420415878#0.0769881084561348#0.0030646633822470903#0.0031152216251939535#0.0031152216251939535#0.0031152216251939535,0.7285666274043222#0.7285666274043222#0.6422209488674474#0.4554662994747507#0.4581671959568469#0.4581671959568469#0.4581671959568469,0#0#0#0#0#0#0,0#0#0#0#0#0#0,0#0#0#0#0#0#0,1#1#1#1#1#1#1,1.89#1.89#1.89#1.89#1.89#1.89#1.89,0#0#0#0#0#0#0,1#1#3#4#4#4#4,21.0#21.0#23.0#28.0#28.0#28.0#28.0,129.93223571777344#129.93223571777344#129.4591827392578#128.3238067626953#128.3238067626953#128.3238067626953#128.3238067626953,0#0#0#0#0#0#0,1#1#1#1#1#1#1,0#0#0#0#0#0#0,0#620#922#939#1032#1186#1208,0#0#1#1#1#0#0,0#0#2#2#2#0#0,0#0#12#17#4#0#0,0#0#12#17#4#0#0,0#39#16#4#5#43#1,0#0#0#0#0#0#0,0#0#0#0#0#0#0,0#0#0#0#0#0#0,900.json,NotBuggy,NotBuggy,
