Age,SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,SATD,Parameters,LocalVariables,ChangeAtMethodAge,NewAdditions,DiffSizes,EditDistances,CriticalEditDistances,TangledWMoveandFileRename,Buggycommiit,PotentiallyBuggycommit,RiskyCommit,file,Decision,Detection,result
4255,12#13#13#13#13#13#13#13,0.008070740848779678#0.006719963159412146#0.006719963159412146#0.009808831848204136#0.012738524004817009#0.012738524004817009#0.02194860205054283#0.02204069308936596,4.2252434883381423E-4#1.626365629536692E-4#1.626365629536692E-4#1.4519415021315983E-4#1.5162059089331156E-4#1.5162059089331156E-4#2.2743906208085054E-4#6.972710773558891E-4,3#3#3#3#3#3#3#3,3#3#3#3#3#3#3#3,6#6#6#6#6#6#6#6,4#4#4#4#4#4#4#4,4.93#4.75#4.75#9.49#9.49#9.49#9.49#4.75,3#3#3#3#3#3#3#3,8#8#8#8#8#8#8#7,85.0#91.0#91.0#91.0#91.0#91.0#88.0#85.0,98.1402587890625#96.3778076171875#96.3778076171875#96.3778076171875#96.3778076171875#96.3778076171875#96.5174331665039#96.69779968261719,0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0,3#4#4#4#4#4#4#4,0#557#1266#2302#2302#2318#2726#3567,0#3#0#4#4#0#1#1,0#5#0#8#8#0#2#2,0#111#0#82#30#0#15#167,0#114#0#48#30#0#15#23,0#76#0#72#58#0#74#147,0#0#0#0#0#0#0#0,0#0#0#0#0#0#1#1,0#0#0#0#0#0#1#1,2953.json,NotBuggy,NotBuggy,
928,3#3,0.9434171319007874#0.9434171319007874,0.6175478614351896#0.6175478614351896,1#1,1#1,2#2,2#2,1.89#1.89,0#0,1#1,23.0#23.0,128.91647338867188#128.91647338867188,0#0,1#1,0#0,0#62,0#0,0#0,0#0,0#0,0#0,0#0,0#0,0#0,2094.json,NotBuggy,NotBuggy,
5605,4#4#4#4,0.8999700546264648#0.9091612100601196#0.9034698009490967#0.9034698009490967,0.7989622509277187#0.8059462348783965#0.5553123551430638#0.5553123551430638,0#0#0#0,0#0#0#0,0#0#0#0,1#1#1#1,2.0#2.0#2.0#2.0,0#0#0#0,0#0#0#0,25.0#25.0#25.0#25.0,124.25267028808594#124.25267028808594#124.25267028808594#124.25267028808594,0#0#0#0,1#1#1#1,1#1#1#1,0#0#2616#3668,0#1#0#0,0#2#0#0,0#27#32#0,0#11#0#0,0#4#0#0,0#0#0#0,0#1#0#0,0#0#0#0,2942.json,NotBuggy,NotBuggy,
948,3#3#3,0.3191550076007843#0.3386441171169281#0.3565948009490967,0.6991333061941707#0.622851087180298#0.5671057551890907,0#0#0,0#0#0,0#0#0,1#1#1,1.89#1.89#1.89,0#0#0,1#1#1,21.0#23.0#24.0,130.05470275878906#129.58164978027344#129.2378692626953,0#0#0,2#2#2,0#0#0,0#0#13,0#1#1,0#2#2,0#12#6,0#12#6,0#17#12,0#0#0,0#0#0,0#0#0,9290.json,NotBuggy,NotBuggy,
3389,5#5#5#5#3,0.20378947257995605#0.20378947257995605#0.20378947257995605#0.20579977333545685#0.6052067279815674,0.11816787846283347#0.11816787846283347#0.11816787846283347#0.16132781438541557#0.6186517882266244,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,1#1#1#1#1,3.92#3.92#3.92#3.92#3.77,0#0#0#0#0,2#2#2#2#0,39.0#39.0#39.0#36.0#19.0,117.95133209228516#117.95133209228516#117.95133209228516#118.2886962890625#130.34019470214844,0#0#0#0#0,0#0#0#0#0,1#1#1#1#0,0#400#1452#1860#2188,0#0#0#1#1,0#0#0#2#4,0#0#0#6#68,0#0#0#6#67,0#0#0#74#5,0#0#0#0#0,0#0#0#1#0,0#0#0#1#0,1475.json,NotBuggy,NotBuggy,
2001,10#10#6#6,0.05520857498049736#0.05520857498049736#0.013136371970176697#0.012258093804121017,0.009702560507144927#0.009702560507144927#0.1200981196453844#0.1394875860110379,4#4#2#2,2#2#1#1,6#6#3#3,3#3#2#2,4.08#4.08#2.75#2.75,2#2#1#1,6#6#6#6,70.0#70.0#47.0#47.0,102.64461517333984#102.64461517333984#113.79747009277344#113.79747009277344,0#0#0#0,1#1#1#1,2#2#0#0,0#60#921#1991,0#0#3#2,0#0#10#4,0#0#169#44,0#0#153#44,0#6#2#573,0#0#0#0,0#0#0#0,0#0#0#0,7870.json,NotBuggy,NotBuggy,
4795,13#13#13#13#13#13#13#13#11,0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#6.038608262315392E-4,2.268648199783522E-9#2.137051154426428E-9#2.2694835640348907E-9#2.2694835640348907E-9#4.63318984646796E-9#4.63318984646796E-9#4.63318984646796E-9#4.613598205644989E-9#1.1370003562736136E-6,5#5#5#5#5#5#5#5#4,6#6#6#6#6#6#6#6#4,11#11#11#11#11#11#11#11#8,4#4#4#4#4#4#4#4#3,2.37#2.37#2.37#2.37#2.37#2.37#2.37#2.37#2.31,3#3#3#3#3#3#3#3#2,14#14#14#14#14#14#14#14#11,157.0#157.0#157.0#157.0#153.0#153.0#153.0#153.0#120.0,93.40914916992188#93.40914916992188#93.40914916992188#93.40914916992188#93.54335021972656#93.54335021972656#93.54335021972656#93.54335021972656#97.80726623535156,0#0#0#0#0#0#0#0#0,3#3#3#3#3#3#3#3#3,4#4#4#4#4#4#4#4#4,0#477#478#479#1546#1806#2853#3977#4687,0#1#2#0#4#0#0#0#0,0#2#4#0#8#0#0#0#2,0#17#24#0#24#0#0#1#183,0#1#24#0#24#0#0#0#169,0#45#499#12#32#0#6#0#1,0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#1,0#0#0#0#0#0#0#0#1,9125.json,NotBuggy,NotBuggy,
1416,8#8#3,0.7153182625770569#0.7616723775863647#0.6429978013038635,0.7274276038481918#0.6826751491667766#0.7697129657005489,2#2#0,1#1#0,3#3#0,2#2#1,3.12#6.24#1.89,1#1#0,2#2#1,32.0#32.0#19.0,111.1359634399414#111.1359634399414#130.57513427734375,0#0#0,1#1#2,0#0#0,0#1#7,0#8#3,0#16#12,0#31#97,0#8#101,0#110#77,0#0#0,0#0#0,0#0#0,4257.json,NotBuggy,NotBuggy,
4303,3#3#3#3,0.2563074827194214#0.7874614596366882#0.7874614596366882#0.7874614596366882,0.8735644272387316#0.9160250081057517#0.9160250081057517#0.9160250081057517,0#0#0#0,0#0#0#0,0#0#0#0,1#1#1#1,1.89#1.89#1.89#1.89,0#0#0#0,0#0#0#0,15.0#15.0#15.0#15.0,131.9385528564453#131.9385528564453#131.9385528564453#131.9385528564453,0#0#0#0,0#0#0#0,0#0#0#0,0#131#1314#2362,0#2#0#0,0#4#0#0,0#17#0#0,0#17#0#0,0#5#0#6,0#0#0#0,0#0#0#0,0#0#0#0,7284.json,NotBuggy,NotBuggy,
2675,3#3#3,0.224115788936615#0.23521101474761963#0.23521101474761963,0.6179258678632816#0.4701075350541544#0.4701075350541544,0#0#0,0#0#0,0#0#0,1#1#1,2.49#3.77#3.77,0#0#0,1#1#1,23.0#23.0#23.0,129.58164978027344#129.58164978027344#129.58164978027344,0#0#0,2#2#2,0#0#0,0#74#734,0#3#0,0#6#0,0#21#0,0#6#0,0#316#1,0#0#0,0#0#0,0#0#0,9701.json,NotBuggy,NotBuggy,
2316,3#4#4,0.9174214005470276#0.9167519807815552#0.9167519807815552,0.9571932614820733#0.970737141734973#0.970737141734973,0#0#0,0#0#0,0#0#0,1#1#1,1.89#1.73#1.73,0#0#0,0#0#0,12.0#13.0#13.0,133.59722900390625#128.335205078125#128.335205078125,0#0#0,0#0#0,0#0#0,0#4#375,0#3#0,0#5#0,0#12#0,0#8#0,0#29#0,0#0#0,0#0#0,0#0#0,6292.json,NotBuggy,NotBuggy,
920,6#3,0.34996944665908813#0.057701148092746735,0.12288715262432581#0.29085415143400867,1#0,1#0,2#0,2#1,2.75#1.89,1#0,5#3,42.0#26.0,114.15914916992188#128.60531616210938,0#0,1#1,0#0,0#96,0#1,0#6,0#118,0#105,0#1,0#0,0#1,0#1,8305.json,NotBuggy,NotBuggy,
1771,18#18#39#39#37#35#51,0.03881983086466789#0.040157705545425415#0.0#0.0#1.3342757301870733E-4#5.341653013601899E-4#0.0,2.2875343761247826E-7#3.590639583497986E-7#5.068116399715445E-18#7.454025646792445E-18#9.998823716753305E-17#5.859396393735813E-15#3.2069122989982517E-23,2#2#5#5#4#4#5,2#2#5#5#4#4#6,4#4#10#10#8#8#11,4#4#8#8#7#7#10,3.8#3.8#3.7#3.7#3.56#4.36#4.36,2#2#4#4#3#3#3,9#9#18#19#20#17#25,137.0#134.0#295.0#295.0#277.0#256.0#378.0,88.62125396728516#88.71138000488281#70.81002807617188#70.81002807617188#72.2029037475586#73.60295867919922#64.68060302734375,0#0#0#0#0#0#0,2#2#2#2#2#2#2,4#4#8#7#7#7#10,0#242#444#444#447#726#1310,0#1#23#3#2#1#17,0#2#23#5#6#6#17,0#10#1124#85#170#230#873,0#10#1089#84#174#199#812,0#17#5#1#1#6#4,0#0#0#0#0#0#0,0#0#0#0#0#0#0,0#0#0#0#0#0#0,858.json,NotBuggy,NotBuggy,
5344,3#3#3#3#3#3,0.05723586678504944#0.05251412093639374#0.05307130888104439#0.051959291100502014#0.051959291100502014#0.051959291100502014,0.5438924775796563#0.5401077006772833#0.552156611908504#0.49583084049346426#0.49583084049346426#0.49583084049346426,0#0#0#0#0#0,0#0#0#0#0#0,0#0#0#0#0#0,1#1#1#1#1#1,1.89#1.89#1.89#1.89#1.89#1.89,0#0#0#0#0#0,0#0#0#0#0#0,24.0#24.0#24.0#24.0#24.0#24.0,128.92515563964844#128.92515563964844#128.92515563964844#128.92515563964844#128.92515563964844#128.92515563964844,0#0#0#0#0#0,1#1#1#1#1#1,0#0#0#0#0#0,0#65#1027#1078#2355#3407,0#1#1#0#0#0,0#2#2#0#0#0,0#5#1#8#0#0,0#5#1#0#0#0,0#18#45#12#0#0,0#0#0#0#0#0,0#0#0#0#0#0,0#0#0#0#0#0,1747.json,NotBuggy,NotBuggy,
794,3,0.8358423113822937,0.9296361734827991,0,0,0,1,1.89,0,1,15.0,132.25152587890625,0,0,0,0,0,0,0,0,0,0,0,0,1581.json,NotBuggy,NotBuggy,
4372,6#6#6,0.08686437457799911#0.08686437457799911#0.08686437457799911,0.39686893237320814#0.39686893237320814#0.39686893237320814,0#0#0,0#0#0,0#0#0,2#2#2,5.5#5.5#5.5,1#1#1,2#2#2,34.0#34.0#34.0,115.48116302490234#115.48116302490234#115.48116302490234,0#0#0,2#2#2,1#1#1,0#1383#2434,0#0#0,0#0#0,0#0#0,0#0#0,0#0#0,0#0#0,0#0#0,0#0#0,194.json,NotBuggy,NotBuggy,
6426,3#3#3#3#3#3,0.06759802997112274#0.06759802997112274#0.06759802997112274#0.07075484097003937#0.07075484097003937#0.07075484097003937,0.6090566478048818#0.6090566478048818#0.6090566478048818#0.6536697691535882#0.6536697691535882#0.6536697691535882,0#0#0#0#0#0,0#0#0#0#0#0,0#0#0#0#0#0,1#1#1#1#1#1,0.94#0.94#0.94#1.89#1.89#1.89,0#0#0#0#0#0,1#1#1#1#1#1,23.0#23.0#23.0#23.0#23.0#23.0,129.34671020507812#129.34671020507812#129.34671020507812#129.34671020507812#129.34671020507812#129.34671020507812,0#0#0#0#0#0,2#2#2#2#2#2,0#0#0#0#0#0,0#0#988#2111#3437#4485,0#0#3#0#0#0,0#0#6#0#0#0,0#0#0#8#0#0,0#0#0#0#0#0,0#8#96#74#0#6,0#0#1#0#0#0,0#0#1#0#0#0,0#0#1#0#0#0,6816.json,Buggy,NotBuggy,NotBuggy
754,3#3,0.7002913355827332#0.7002913355827332,0.7823073635700873#0.7823073635700873,0#0,0#0,0#0,1#1,1.89#1.89,0#0,2#2,19.0#19.0,130.57513427734375#130.57513427734375,0#0,1#1,0#0,0#22,0#0,0#0,0#0,0#0,0#0,0#0,0#0,0#0,839.json,NotBuggy,NotBuggy,
4166,3#3#3#3#3,0.6307505369186401#0.6307505369186401#0.6307505369186401#0.5734104514122009#0.5734104514122009,0.6812203107798276#0.6812203107798276#0.6812203107798276#0.8711409384675719#0.8711409384675719,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,1#1#1#1#1,3.77#3.77#3.77#1.89#1.89,0#0#0#0#0,0#0#0#0#0,18.0#18.0#18.0#17.0#17.0,130.99049377441406#130.99049377441406#130.99049377441406#131.1535186767578#131.1535186767578,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,0#1177#2229#3221#3300,0#0#0#2#0,0#0#0#4#0,0#0#0#20#0,0#0#0#4#0,0#0#0#69#0,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,1871.json,NotBuggy,NotBuggy,
6426,3#3#3#3#3#3#3#3#3,0.07913780957460403#0.07913780957460403#0.23339718580245972#0.23943811655044556#0.2515980005264282#0.23351125419139862#0.23351125419139862#0.23351125419139862#0.23351125419139862,0.4974645421947987#0.4974645421947987#0.5748544084399293#0.6376395894393829#0.6229280565430994#0.6485966067093419#0.6485966067093419#0.6485966067093419#0.6485966067093419,0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0,1#1#1#1#1#1#1#1#1,1.89#1.89#1.89#1.89#1.89#1.89#1.89#1.89#1.89,0#0#0#0#0#0#0#0#0,1#1#1#1#1#1#1#1#1,25.0#25.0#23.0#23.0#23.0#23.0#23.0#23.0#23.0,128.8092498779297#128.8092498779297#129.58164978027344#129.58164978027344#129.58164978027344#129.58164978027344#129.58164978027344#129.58164978027344#129.58164978027344,0#0#0#0#0#0#0#0#0,2#2#2#2#2#2#2#2#2,0#0#0#0#0#0#0#0#0,0#0#46#988#1323#2110#2111#3437#4485,0#0#1#1#1#1#0#0#0,0#0#2#2#2#2#0#0#0,0#0#42#19#4#6#0#0#0,0#0#40#9#4#6#0#0#0,0#8#208#96#389#499#74#0#6,0#0#0#1#0#0#0#0#0,0#0#0#1#0#0#0#0#0,0#0#0#1#0#0#0#0#0,7625.json,Buggy,Buggy,Buggy
5103,3#3#3#3#3#3,0.21450459957122803#0.20561565458774567#0.1978009194135666#0.1978009194135666#0.20198912918567657#0.20198912918567657,0.5632479265058765#0.643743876218092#0.5069404158999886#0.5069404158999886#0.5722083427402446#0.5722083427402446,0#0#0#0#0#0,0#0#0#0#0#0,0#0#0#0#0#0,1#1#1#1#1#1,0.0#1.89#3.77#3.77#1.89#1.89,0#0#0#0#0#0,1#1#1#1#1#1,23.0#23.0#23.0#23.0#23.0#23.0,129.58164978027344#129.58164978027344#129.58164978027344#129.58164978027344#129.58164978027344#129.58164978027344,0#0#0#0#0#0,2#2#2#2#2#2,0#0#0#0#0#0,0#786#787#787#2114#3161,0#1#3#0#0#0,0#2#6#0#0#0,0#13#17#0#10#0,0#5#0#0#0#0,0#499#74#19#0#0,0#0#0#0#0#0,0#0#0#1#0#0,0#0#0#1#0#0,6135.json,NotBuggy,NotBuggy,
3028,3#3#3,0.06759802997112274#0.06759802997112274#0.06759802997112274,0.6090566478048818#0.6090566478048818#0.6090566478048818,0#0#0,0#0#0,0#0#0,1#1#1,0.94#0.94#0.94,0#0#0,1#1#1,23.0#23.0#23.0,129.34671020507812#129.34671020507812#129.34671020507812,0#0#0,2#2#2,0#0#0,0#39#1087,0#0#0,0#0#0,0#0#0,0#0#0,0#0#6,0#0#0,0#0#0,0#0#0,7498.json,NotBuggy,NotBuggy,
4372,11#11#11,0.015016380697488785#0.015016380697488785#0.015016380697488785,7.03971698483921E-5#7.03971698483921E-5#7.03971698483921E-5,2#2#2,4#4#4,6#6#6,4#4#4,5.73#5.73#5.73,3#3#3,6#6#6,102.0#102.0#102.0,99.19940185546875#99.19940185546875#99.19940185546875,0#0#0,2#2#2,0#0#0,0#1383#2434,0#0#0,0#0#0,0#0#0,0#0#0,0#0#0,0#0#0,0#0#0,0#0#0,188.json,NotBuggy,NotBuggy,
3928,3#3#3#3#3#3#3#3,0.9888953566551208#0.9891614317893982#0.9891614317893982#0.9870798587799072#0.9870798587799072#0.9870798587799072#0.989138126373291#0.9870798587799072,0.5076408511804361#0.5335660074576982#0.5335660074576982#0.681106896341882#0.681106896341882#0.644171833846067#0.5315300311787187#0.644171833846067,0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0,1#1#1#1#1#1#1#1,1.89#3.77#3.77#1.89#1.89#1.89#1.89#1.89,0#0#0#0#0#0#0#0,1#1#1#1#1#1#1#1,26.0#26.0#26.0#24.0#24.0#24.0#26.0#24.0,128.70916748046875#128.70916748046875#128.70916748046875#129.36033630371094#129.36033630371094#129.2378692626953#128.60531616210938#129.2378692626953,0#0#0#0#0#0#0#0,1#1#1#1#1#1#1#1,0#0#0#0#0#0#0#0,0#939#1987#2155#3111#3899#3904#3906,0#0#0#1#0#1#1#1,0#0#0#2#0#2#2#2,0#4#0#8#0#4#4#4,0#0#0#4#0#4#4#4,0#0#6#26#0#2#2#1,0#0#0#0#0#0#0#0,0#0#0#0#0#1#1#1,0#0#0#0#0#1#1#1,8540.json,NotBuggy,NotBuggy,
2006,9#9#9#12#9#9,0.01882237195968628#0.01882237195968628#0.020077377557754517#0.005358134862035513#0.020077377557754517#0.02160223200917244,0.033934773192885945#0.033934773192885945#0.036694560831345396#0.005739529516354122#0.036694560831345396#0.040427017994014526,2#2#2#3#2#2,2#2#2#3#2#2,4#4#4#6#4#4,3#3#3#4#3#3,2.67#2.67#2.67#2.56#2.67#2.67,1#1#1#1#1#1,9#9#9#12#9#9,61.0#61.0#61.0#78.0#61.0#61.0,105.5643081665039#105.5643081665039#105.5643081665039#99.1847915649414#105.5643081665039#105.5643081665039,0#0#0#0#0#0,0#0#0#0#0#0,0#0#0#0#0#0,0#65#1375#1565#1567#1996,0#0#1#3#0#2,0#0#2#3#3#4,0#0#19#150#150#12,0#0#17#138#138#12,0#6#10#2#3#573,0#0#0#0#0#0,0#0#1#0#0#0,0#0#1#0#0#0,7842.json,NotBuggy,NotBuggy,
1846,3,0.1113123968243599,0.5843025594936065,0,0,0,1,1.89,0,0,22.0,129.37762451171875,0,0,0,0,0,0,0,0,0,0,0,0,5846.json,NotBuggy,NotBuggy,
4131,25#25#35#35#37#37,0.0#0.0#0.0#0.0#0.0#0.0,3.872810156743029E-10#3.872810156743029E-10#9.05692814912868E-16#9.05692814912868E-16#1.2458395325091287E-16#4.642630460564886E-15,5#5#6#6#7#7,3#3#4#4#5#5,8#8#10#10#12#12,6#6#8#8#9#8,4.41#4.41#5.97#5.97#5.82#6.33,2#2#4#4#4#4,14#14#20#20#21#20,175.0#175.0#250.0#250.0#261.0#248.0,81.38150024414062#81.38150024414062#73.33999633789062#73.33999633789062#71.93882751464844#72.43450164794922,0#0#0#0#0#0,2#2#2#2#2#2,3#3#7#7#7#7,0#1142#1482#2194#2232#3703,0#0#11#0#2#4,0#0#11#0#2#9,0#0#524#0#49#597,0#0#652#0#59#140,0#0#2#0#66#19,0#0#0#0#0#0,0#0#0#0#1#0,0#0#0#0#1#0,632.json,NotBuggy,NotBuggy,
6426,3#3#3#3#3#3#3#3,0.08378421515226364#0.08378421515226364#0.2566028833389282#0.2515980005264282#0.23351125419139862#0.23351125419139862#0.23351125419139862#0.23351125419139862,0.49532602582148094#0.49532602582148094#0.5759924803941106#0.6144155951031565#0.6392452386586347#0.6392452386586347#0.6392452386586347#0.6392452386586347,0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0,1#1#1#1#1#1#1#1,1.89#1.89#1.89#1.89#1.89#1.89#1.89#1.89,0#0#0#0#0#0#0#0,1#1#1#1#1#1#1#1,25.0#25.0#23.0#23.0#23.0#23.0#23.0#23.0,128.8092498779297#128.8092498779297#129.58164978027344#129.58164978027344#129.58164978027344#129.58164978027344#129.58164978027344#129.58164978027344,0#0#0#0#0#0#0#0,2#2#2#2#2#2#2#2,0#0#0#0#0#0#0#0,0#0#46#1323#2110#2111#3437#4485,0#0#1#1#1#0#0#0,0#0#2#2#2#0#0#0,0#0#42#14#6#0#0#0,0#0#40#4#6#0#0#0,0#8#208#389#499#74#0#6,0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0,7683.json,NotBuggy,NotBuggy,
754,15#15#15#15,0.016581974923610687#0.014189984649419785#0.014999170787632465#0.014999170787632465,1.805936838150884E-5#1.70797214171374E-5#1.6220756340160143E-5#1.6220756340160143E-5,5#5#5#5,3#3#3#3,8#8#8#8,4#4#4#4,2.47#2.47#2.47#2.47,3#3#3#3,9#9#9#9,114.0#114.0#114.0#114.0,92.96062469482422#92.96062469482422#92.96062469482422#92.96062469482422,0#0#0#0,2#2#2#2,3#3#3#3,0#4#4#22,0#1#1#0,0#2#2#0,0#15#32#0,0#15#32#0,0#8#3#0,0#0#0#0,0#1#0#0,0#1#0#0,821.json,NotBuggy,NotBuggy,
3285,2#2#2#2,0.9970628023147583#0.9970628023147583#0.9970448017120361#0.9969825148582458,0.9184162832857049#0.9184162832857049#0.915600678866603#0.9573821145486384,0#0#0#0,0#0#0#0,0#0#0#0,1#1#1#1,3.77#3.77#4.03#1.89,0#0#0#0,0#0#0#0,11.0#11.0#11.0#11.0,140.82913208007812#140.82913208007812#140.82913208007812#140.82913208007812,0#0#0#0,1#1#1#1,0#0#0#0,0#296#1343#2467,0#0#0#0,0#0#0#0,0#0#1#14,0#0#0#0,0#0#6#0,0#0#0#0,0#0#0#0,0#0#0#0,8813.json,NotBuggy,NotBuggy,
6408,3#3#3#3#3,0.6659323573112488#0.6659323573112488#0.660942018032074#0.660942018032074#0.6659323573112488,0.8706691885500182#0.8706691885500182#0.831832565775382#0.831832565775382#0.8706691885500182,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,1#1#1#1#1,1.89#1.89#1.89#1.89#1.89,0#0#0#0#0,1#1#1#1#1,17.0#17.0#17.0#17.0#17.0,131.28770446777344#131.28770446777344#131.28770446777344#131.28770446777344#131.28770446777344,0#0#0#0#0,1#1#1#1#1,0#0#0#0#0,0#80#2142#3419#4467,0#0#0#0#0,0#0#0#0#0,0#0#8#0#8,0#0#0#0#0,0#6#16#0#6,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,7903.json,NotBuggy,NotBuggy,
2987,3#3,0.7392376661300659#0.7392376661300659,0.879268473886832#0.879268473886832,0#0,0#0,0#0,1#1,3.77#3.77,0#0,1#1,15.0#15.0,132.25152587890625#132.25152587890625,0#0,0#0,0#0,0#1049,0#0,0#0,0#0,0#0,0#0,0#0,0#0,0#0,2297.json,NotBuggy,NotBuggy,
4289,6#5#5#5#5,0.0012506323400884867#4.38612827565521E-4#4.1344051714986563E-4#4.501166695263237E-4#4.501166695263237E-4,0.01792618870951485#0.01665863909075975#0.015482088368989688#0.014898137220384048#0.014898137220384048,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,1#1#1#1#1,8.54#4.38#4.38#8.76#8.76,0#0#0#0#0,4#4#4#4#4,51.0#50.0#50.0#50.0#50.0,113.13323974609375#116.24688720703125#116.1898193359375#116.1898193359375#116.1898193359375,0#0#0#0#0,4#4#4#4#4,1#1#1#1#1,0#150#333#1300#2352,0#1#1#0#0,0#2#2#0#0,0#22#11#13#0,0#6#11#0#0,0#5#7#0#0,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,1528.json,NotBuggy,NotBuggy,
6193,6#6#4#4#4#4#4#4#4#4#4,0.333427369594574#0.9875531196594238#0.994909942150116#0.9945757985115051#0.9950791597366333#0.209310382604599#0.209310382604599#0.209310382604599#0.209310382604599#0.209310382604599#0.209310382604599,0.20101711296282435#0.6922692384526218#0.8816315339915162#0.8446825669400155#0.9253489733818769#0.5895752204310932#0.5895752204310932#0.5895752204310932#0.5895752204310932#0.5895752204310932#0.5895752204310932,0#0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0#0,1#1#1#1#1#1#1#1#1#1#1,5.66#8.38#7.96#6.38#1.66#2.0#2.0#2.0#2.0#2.0#2.0,0#0#0#0#0#0#0#0#0#0#0,2#2#2#2#2#2#2#2#2#2#2,36.0#36.0#26.0#26.0#26.0#26.0#26.0#26.0#26.0#26.0#26.0,115.2608413696289#115.2608413696289#124.04872131347656#124.04872131347656#124.04872131347656#124.04872131347656#124.04872131347656#124.04872131347656#124.04872131347656#124.04872131347656#124.04872131347656,0#0#0#0#0#0#0#0#0#0#0,2#2#2#2#2#2#2#2#2#2#2,0#0#0#0#0#0#0#0#0#0#0,0#7#8#13#671#757#1877#1877#3204#4251#5375,0#7#1#1#0#0#0#0#0#0#0,0#8#4#3#0#5#0#0#0#0#0,0#122#39#50#57#112#0#0#0#0#0,0#0#44#0#0#0#0#0#0#0#0,0#6#15#1#0#5#0#12#0#6#0,0#0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#1#1#0#0#0#0,0#0#0#0#0#1#0#0#0#0#0,9171.json,NotBuggy,NotBuggy,
5767,3#3#3#3#3,0.6517856121063232#0.5758889317512512#0.5834465026855469#0.5834465026855469#0.7172332406044006,0.8902661662350541#0.8236138407431355#0.8068317607097001#0.8068317607097001#0.8637870460350553,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,1#1#1#1#1,1.89#1.89#3.77#3.77#1.89,0#0#0#0#0,0#1#1#1#0,17.0#17.0#17.0#17.0#17.0,131.28770446777344#131.28770446777344#131.28770446777344#131.28770446777344#131.1535186767578,0#0#0#0#0,1#1#1#1#1,0#0#0#0#0,0#1645#2778#3830#3845,0#2#0#0#3,0#4#0#0#6,0#36#9#0#35,0#35#0#0#25,0#43#0#0#37,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,366.json,NotBuggy,NotBuggy,
892,4,0.029670502990484238,0.46528416078368834,0,0,0,1,2.0,0,2,31.0,123.13409423828125,0,2,0,0,0,0,0,0,0,0,0,0,6951.json,NotBuggy,NotBuggy,
4372,8#8#8,0.7518792152404785#0.7400412559509277#0.7400412559509277,0.7437970460870623#0.7527277212811506#0.7527277212811506,0#0#0,1#1#1,1#1#1,2#2#2,4.8#2.4#2.4,1#1#1,3#3#3,27.0#27.0#27.0,112.19325256347656#112.19325256347656#112.19325256347656,0#0#0,0#0#0,0#0#0,0#1383#2434,0#0#0,0#0#0,0#17#0,0#0#0,0#0#0,0#0#0,0#0#0,0#0#0,154.json,NotBuggy,NotBuggy,
895,3,0.0022377038840204477,0.090397069572592,0,0,0,1,1.89,0,1,36.0,126.41971588134766,0,3,0,0,0,0,0,0,0,0,0,0,8312.json,NotBuggy,NotBuggy,
899,3,0.9583544135093689,0.9831849846903155,0,0,0,1,1.89,0,0,13.0,132.9956512451172,0,0,0,0,0,0,0,0,0,0,0,0,8154.json,NotBuggy,NotBuggy,
1120,19,0.042543333023786545,1.7529745285883302E-4,2,1,3,5,2.21,1,8,114.0,88.7599868774414,0,2,6,0,0,0,0,0,0,0,0,0,4685.json,NotBuggy,NotBuggy,
4372,6#6#6,0.041359055787324905#0.041359055787324905#0.041359055787324905,0.038833625261070336#0.038833625261070336#0.038833625261070336,1#1#1,1#1#1,2#2#2,2#2#2,5.5#5.5#5.5,1#1#1,3#3#3,45.0#45.0#45.0,113.61115264892578#113.61115264892578#113.61115264892578,0#0#0,2#2#2,0#0#0,0#1383#2434,0#0#0,0#0#0,0#0#0,0#0#0,0#0#0,0#0#0,0#0#0,0#0#0,129.json,NotBuggy,NotBuggy,
